model,year,price,transmission,mileage,fuelType,tax(£),mpg,engineSize
 Tucson,2016,80000.0,Manual,29293,Diesel,30,61.7,1.7
 Santa Fe,2017,168000.0,Semi-Auto,28847,Diesel,240,42.8,2.2
 I20,2019,72666.66666666667,Manual,7015,Petrol,150,46.3,1.2
 Tucson,2018,106333.33333333333,Manual,8557,Petrol,145,44.8,1.6
 Tucson,2017,110666.66666666667,Semi-Auto,7497,Diesel,145,57.6,1.7
 I800,2016,101666.66666666667,Automatic,51446,Diesel,325,33.6,2.5
 I40,2016,60666.666666666664,Semi-Auto,59335,Diesel,125,56.5,1.7
 I10,2019,58333.333333333336,Manual,8607,Petrol,145,60.1,1.0
 Tucson,2019,131000.0,Semi-Auto,12328,Petrol,145,36.2,1.6
 Tucson,2019,128666.66666666667,Semi-Auto,15487,Petrol,145,36.2,1.6
 Tucson,2019,116000.0,Manual,10736,Petrol,145,34.9,1.6
 I10,2018,66666.66666666667,Semi-Auto,32449,Petrol,145,47.9,1.2
 Tucson,2019,148000.0,Manual,6549,Petrol,145,34.9,1.6
 I20,2018,58333.333333333336,Manual,9888,Petrol,145,55.4,1.2
 I10,2017,50333.333333333336,Manual,17677,Petrol,150,57.7,1.2
 I20,2019,76000.0,Manual,10876,Petrol,150,46.3,1.2
 Tucson,2019,179000.0,Semi-Auto,4899,Petrol,145,35.8,1.6
 Tucson,2019,157666.66666666666,Semi-Auto,20430,Petrol,150,35.8,1.6
 Tucson,2018,105333.33333333333,Manual,8225,Petrol,150,44.8,1.6
 IX20,2017,73333.33333333333,Automatic,17736,Petrol,150,43.5,1.6
 Tucson,2018,126666.66666666667,Semi-Auto,13554,Petrol,150,36.2,1.6
 Tucson,2019,122333.33333333333,Manual,3774,Petrol,150,34.9,1.6
 I10,2018,70666.66666666667,Manual,3796,Petrol,150,57.6,1.2
 Kona,2019,92333.33333333333,Manual,15575,Petrol,145,44.1,1.0
 Ioniq,2019,137333.33333333334,Automatic,7603,Hybrid,135,78.5,1.6
 Santa Fe,2016,123000.0,Manual,10200,Diesel,200,46.3,2.2
 I10,2018,58333.333333333336,Manual,7057,Petrol,145,57.7,1.2
 Tucson,2018,89333.33333333333,Manual,11580,Petrol,145,44.8,1.6
 IX20,2017,64666.666666666664,Manual,22880,Petrol,145,50.4,1.4
 I20,2019,78000.0,Manual,3609,Petrol,145,46.3,1.2
 I30,2018,85000.0,Manual,8676,Petrol,145,45.6,1.0
 Tucson,2019,158666.66666666666,Semi-Auto,3500,Diesel,145,47.1,1.6
 Santa Fe,2019,263666.6666666667,Semi-Auto,5117,Diesel,145,39.2,2.2
 Ioniq,2019,131000.0,Automatic,8300,Hybrid,135,78.5,1.6
 Ioniq,2017,124666.66666666667,Automatic,7955,Hybrid,135,78.5,1.6
 Kona,2019,151000.0,Semi-Auto,1026,Petrol,145,37.7,1.6
 I10,2017,49333.333333333336,Manual,28500,Petrol,150,60.1,1.0
 I30,2020,138333.33333333334,Manual,6000,Diesel,150,60.1,1.6
 Tucson,2020,189333.33333333334,Semi-Auto,6000,Petrol,150,36.2,1.6
 I30,2020,199000.0,Manual,6000,Petrol,150,34.0,2.0
 I10,2020,102666.66666666667,Semi-Auto,6000,Petrol,150,52.3,1.2
 I20,2020,101333.33333333333,Manual,6000,Petrol,150,46.3,1.2
 I800,2019,144333.33333333334,Manual,15997,Diesel,150,31.7,2.5
 I10,2019,57333.333333333336,Manual,8483,Petrol,145,60.1,1.0
 I10,2019,57333.333333333336,Manual,8084,Petrol,145,60.1,1.0
 Kona,2018,92333.33333333333,Manual,10761,Petrol,145,44.1,1.0
 I30,2019,105333.33333333333,Manual,16673,Diesel,145,60.1,1.6
 Tucson,2018,105333.33333333333,Manual,15450,Petrol,150,35.3,1.6
 I10,2019,69666.66666666667,Semi-Auto,16605,Petrol,150,47.9,1.2
 Ioniq,2019,154333.33333333334,Automatic,9767,Hybrid,140,78.5,1.6
 Ioniq,2019,131000.0,Automatic,8021,Hybrid,135,78.5,1.6
 Ioniq,2019,131000.0,Automatic,8245,Hybrid,135,78.5,1.6
 Santa Fe,2018,162000.0,Manual,17452,Diesel,145,47.1,2.2
 Tucson,2018,109666.66666666667,Manual,9056,Diesel,145,61.7,1.7
 Kona,2019,93333.33333333333,Manual,10384,Petrol,145,44.1,1.0
 Ioniq,2017,113000.0,Automatic,23700,Hybrid,135,78.5,1.6
 Tucson,2017,117000.0,Semi-Auto,24163,Diesel,125,57.6,1.7
 I20,2017,52333.333333333336,Manual,17772,Petrol,150,55.4,1.2
 Santa Fe,2020,314666.6666666667,Semi-Auto,6000,Diesel,150,39.2,2.2
 Tucson,2018,113000.0,Manual,7390,Petrol,145,34.9,1.6
 I10,2019,70666.66666666667,Semi-Auto,7077,Petrol,145,47.9,1.2
 I800,2019,144333.33333333334,Manual,13312,Diesel,150,31.7,2.5
 Kona,2018,93333.33333333333,Manual,8361,Petrol,145,44.1,1.0
 Tucson,2019,124666.66666666667,Manual,19450,Diesel,145,48.7,1.6
 I20,2018,70666.66666666667,Manual,23607,Petrol,145,62.8,1.0
 Santa Fe,2017,170333.33333333334,Semi-Auto,26385,Diesel,235,42.8,2.2
 Tucson,2017,104333.33333333333,Manual,36303,Diesel,30,61.4,1.7
 Tucson,2017,103333.33333333333,Manual,18777,Diesel,145,61.7,1.7
 I10,2018,53333.333333333336,Manual,12653,Petrol,145,57.7,1.2
 Kona,2020,114666.66666666667,Manual,6000,Petrol,150,44.1,1.0
 Tucson,2019,189333.33333333334,Manual,10,Hybrid,145,47.9,1.6
 Kona,2019,161666.66666666666,Semi-Auto,10,Petrol,145,37.7,1.6
 I10,2018,64666.666666666664,Semi-Auto,8392,Petrol,145,47.9,1.2
 I10,2019,67666.66666666667,Semi-Auto,8205,Petrol,150,47.9,1.2
 Ioniq,2019,140666.66666666666,Automatic,9950,Hybrid,135,78.5,1.6
 Ioniq,2019,131000.0,Automatic,17378,Hybrid,135,78.5,1.6
 Ioniq,2019,131000.0,Automatic,17212,Hybrid,135,78.5,1.6
 Ioniq,2019,131000.0,Automatic,2760,Hybrid,135,78.5,1.6
 Ioniq,2019,131000.0,Automatic,9562,Hybrid,135,78.5,1.6
 Tucson,2017,98000.0,Manual,29572,Diesel,125,58.9,2.0
 Ioniq,2017,105333.33333333333,Automatic,28836,Hybrid,0,78.5,1.6
 Ioniq,2019,140666.66666666666,Automatic,8732,Hybrid,135,62.8,1.6
 Santa Fe,2019,265000.0,Semi-Auto,6982,Diesel,145,39.2,2.2
 I20,2020,103666.66666666667,Manual,6000,Petrol,150,47.9,1.0
 Tucson,2020,218333.33333333334,Semi-Auto,8000,Hybrid,150,50.4,1.6
 I30,2018,69666.66666666667,Manual,12098,Petrol,150,57.7,1.0
 Tucson,2018,102333.33333333333,Manual,20455,Petrol,150,44.8,1.6
 IX35,2014,67000.0,Manual,27410,Diesel,165,51.4,2.0
 I30,2018,69666.66666666667,Manual,13164,Petrol,150,57.7,1.0
 I20,2017,57333.333333333336,Automatic,46443,Petrol,145,45.6,1.4
 Tucson,2019,151000.0,Semi-Auto,4371,Diesel,145,47.1,1.6
 Ioniq,2017,101000.0,Automatic,17391,Hybrid,135,78.5,1.6
 Tucson,2018,105333.33333333333,Manual,8681,Petrol,145,44.8,1.6
 Tucson,2018,117000.0,Semi-Auto,31792,Petrol,145,39.8,1.6
 I10,2016,49333.333333333336,Manual,10500,Petrol,30,57.6,1.2
 Ioniq,2016,87333.33333333333,Automatic,13695,Hybrid,0,78.5,1.6
 Santa Fe,2018,144333.33333333334,Manual,27410,Diesel,145,47.1,2.2
 Tucson,2019,128666.66666666667,Semi-Auto,10610,Petrol,145,36.2,1.6
 Kona,2019,101333.33333333333,Manual,13240,Petrol,145,44.1,1.0
 Santa Fe,2019,249666.66666666666,Semi-Auto,130,Diesel,145,42.8,2.2
 Kona,2019,161666.66666666666,Semi-Auto,10,Petrol,145,37.7,1.6
 Tucson,2019,124666.66666666667,Manual,7330,Petrol,145,34.9,1.6
 Kona,2019,131000.0,Semi-Auto,21750,Petrol,145,34.0,1.6
 Kona,2019,140666.66666666666,Semi-Auto,10,Petrol,145,37.7,1.6
 Tucson,2019,119333.33333333333,Manual,1430,Petrol,150,34.9,1.6
 I30,2016,49333.333333333336,Manual,28290,Petrol,145,48.7,1.4
 Tucson,2017,91666.66666666667,Manual,35160,Diesel,30,61.7,1.7
 Kona,2019,92333.33333333333,Manual,12273,Petrol,145,44.1,1.0
 I10,2017,65666.66666666667,Semi-Auto,8154,Petrol,145,47.9,1.2
 I30,2014,51000.0,Automatic,33080,Diesel,160,51.4,1.6
 Tucson,2018,124666.66666666667,Semi-Auto,8300,Petrol,150,39.8,1.6
 I800,2018,127666.66666666667,Manual,33887,Diesel,145,31.7,2.5
 Santa Fe,2019,265000.0,Semi-Auto,6697,Diesel,150,39.2,2.2
 Kona,2019,106666.66666666667,Manual,6380,Petrol,145,44.1,1.0
 Kona,2019,101333.33333333333,Manual,12560,Petrol,145,44.1,1.0
 Ioniq,2019,154333.33333333334,Automatic,10200,Hybrid,135,78.5,1.6
 I30,2019,132333.33333333334,Manual,350,Petrol,145,42.2,1.4
 I30,2019,138333.33333333334,Semi-Auto,350,Petrol,145,46.3,1.4
 Tucson,2019,166000.0,Manual,90,Petrol,145,34.9,1.6
 I10,2017,46000.0,Manual,16739,Petrol,20,60.1,1.0
 Tucson,2017,119333.33333333333,Manual,21431,Diesel,145,58.9,2.0
 I20,2016,45000.0,Manual,34826,Petrol,30,58.9,1.2
 Tucson,2018,116000.0,Manual,67250,Petrol,150,34.9,1.6
 Santa Fe,2016,146666.66666666666,Semi-Auto,19201,Diesel,240,42.8,2.2
 I10,2018,57333.333333333336,Manual,8702,Petrol,150,60.1,1.0
 I20,2016,47000.0,Manual,24377,Petrol,30,55.4,1.2
 I30,2014,61666.666666666664,Automatic,29064,Diesel,165,51.4,1.6
 Ioniq,2019,139333.33333333334,Automatic,15439,Hybrid,135,62.8,1.6
 Santa Fe,2019,250666.66666666666,Semi-Auto,10000,Diesel,145,39.2,2.2
 Tucson,2017,111666.66666666667,Manual,24662,Diesel,145,61.4,1.7
 Kona,2019,140666.66666666666,Semi-Auto,25,Petrol,145,37.7,1.6
 Tucson,2019,126666.66666666667,Manual,25,Petrol,145,34.9,1.6
 Tucson,2017,87333.33333333333,Manual,34750,Diesel,145,61.7,1.7
 I20,2014,37000.0,Manual,22998,Petrol,30,57.6,1.2
 Kona,2019,101333.33333333333,Manual,12211,Petrol,145,44.1,1.0
 I10,2018,64666.666666666664,Semi-Auto,7957,Petrol,145,47.9,1.2
 I10,2019,70666.66666666667,Semi-Auto,6082,Petrol,145,47.9,1.2
 I10,2017,52333.333333333336,Manual,24108,Petrol,145,57.7,1.2
 I30,2017,74666.66666666667,Manual,16030,Petrol,145,56.5,1.0
 Tucson,2018,128666.66666666667,Manual,10300,Diesel,145,48.7,1.6
 I20,2018,86000.0,Semi-Auto,816,Petrol,150,49.6,1.0
 IX35,2012,48000.0,Manual,28446,Petrol,200,41.5,1.6
 I10,2012,18333.333333333332,Manual,50800,Petrol,20,61.4,1.2
 I10,2013,22666.666666666668,Manual,46000,Petrol,20,61.4,1.2
 IX35,2013,51000.0,Manual,51400,Diesel,145,53.3,1.7
 I40,2015,35000.0,Manual,101500,Diesel,20,67.3,1.7
 I10,2010,15333.333333333334,Manual,65555,Petrol,30,57.6,1.2
 I20,2014,30666.666666666668,Manual,30750,Petrol,30,57.6,1.2
 I30,2013,28666.666666666668,Manual,88000,Diesel,0,76.3,1.6
 I10,2014,33666.666666666664,Manual,38751,Petrol,20,60.1,1.0
 Kona,2019,148000.0,Semi-Auto,3750,Petrol,145,37.7,1.6
 IX20,2017,72333.33333333333,Automatic,9320,Petrol,145,43.5,1.6
 Ioniq,2018,116000.0,Automatic,8110,Hybrid,135,78.5,1.6
 Tucson,2019,131000.0,Semi-Auto,7596,Petrol,150,36.2,1.6
 I10,2017,52333.333333333336,Manual,6650,Petrol,150,60.1,1.0
 Kona,2019,140666.66666666666,Semi-Auto,30,Petrol,145,37.7,1.6
 Ioniq,2020,160666.66666666666,Semi-Auto,400,Hybrid,140,62.8,1.6
 I10,2010,12333.333333333334,Manual,85640,Petrol,30,56.5,1.2
 I30,2010,21666.666666666668,Manual,44670,Petrol,150,46.3,1.4
 I40,2015,54333.333333333336,Manual,22000,Diesel,20,67.3,1.7
 I20,2010,22666.666666666668,Manual,35000,Petrol,125,54.3,1.2
 I10,2014,27666.666666666668,Manual,47000,Petrol,20,60.1,1.0
 Tucson,2008,19000.0,Manual,83000,Diesel,300,39.8,2.0
 I30,2009,12333.333333333334,Manual,94000,Petrol,160,46.3,1.4
 I20,2014,33666.666666666664,Manual,22614,Petrol,30,57.6,1.2
 IX35,2014,57333.333333333336,Manual,36189,Diesel,150,53.3,1.7
 Tucson,2017,98000.0,Manual,16030,Diesel,30,61.7,1.7
 Tucson,2019,133000.0,Manual,90,Petrol,145,34.9,1.6
 Santa Fe,2019,258000.0,Semi-Auto,30,Diesel,145,40.9,2.2
 I30,2019,168333.33333333334,Manual,30,Petrol,145,34.0,2.0
 Santa Fe,2019,258000.0,Semi-Auto,30,Diesel,145,40.9,2.2
 Tucson,2019,113000.0,Manual,13060,Petrol,145,34.9,1.6
 Kona,2019,101333.33333333333,Manual,14880,Petrol,145,44.1,1.0
 Tucson,2019,114000.0,Manual,4270,Petrol,145,34.9,1.6
 I10,2011,12333.333333333334,Manual,92000,Petrol,20,61.4,1.2
 Tucson,2017,87333.33333333333,Manual,45579,Diesel,30,61.7,1.7
 I30,2016,49000.0,Automatic,61034,Diesel,20,72.4,1.6
 I10,2017,45000.0,Manual,28965,Petrol,145,57.7,1.2
 IX20,2015,43000.0,Manual,19705,Petrol,125,50.4,1.4
 I30,2018,94333.33333333333,Manual,8265,Petrol,145,52.3,1.4
 I20,2018,67666.66666666667,Manual,11629,Petrol,145,55.4,1.2
 Tucson,2019,102333.33333333333,Manual,18432,Petrol,145,34.9,1.6
 Ioniq,2018,105333.33333333333,Automatic,13727,Hybrid,135,78.5,1.6
 I40,2015,55333.333333333336,Manual,62106,Diesel,125,60.1,1.7
 Tucson,2017,95666.66666666667,Manual,23805,Petrol,145,44.8,1.6
 Kona,2018,90333.33333333333,Manual,13439,Petrol,145,52.3,1.0
 Tucson,2018,88000.0,Manual,37079,Petrol,145,44.8,0.0
 I10,2016,39000.0,Manual,17272,Petrol,20,61.4,0.0
 I10,2016,43000.0,Manual,12938,Petrol,20,61.4,1.0
 I10,2013,30666.666666666668,Manual,28520,Petrol,20,61.4,0.0
 I10,2017,622333.3333333334,Automatic,35460,Petrol,150,47.9,1.2
 I20,2019,72666.66666666667,Manual,5000,Petrol,145,46.3,1.2
 Tucson,2017,97000.0,Manual,10128,Diesel,30,61.7,1.7
 Santa Fe,2016,124333.33333333333,Manual,21972,Diesel,200,47.1,2.2
 IX35,2014,56666.666666666664,Manual,50993,Diesel,150,53.3,2.2
 I10,2018,52333.333333333336,Manual,13365,Petrol,145,60.1,1.0
 I10,2017,56333.333333333336,Manual,11000,Petrol,30,57.7,1.2
 IX20,2016,57333.333333333336,Automatic,39016,Petrol,160,43.5,1.6
 I30,2017,67666.66666666667,Semi-Auto,39621,Petrol,145,51.4,1.4
 I30,2013,51000.0,Automatic,44538,Diesel,160,50.4,1.6
 I10,2014,30666.666666666668,Manual,50603,Petrol,20,60.1,1.0
 Tucson,2016,73333.33333333333,Manual,28000,Diesel,30,61.7,1.7
 Santa Fe,2014,103000.0,Manual,55000,Diesel,200,46.3,2.2
 I30,2016,55333.333333333336,Manual,20000,Diesel,0,78.4,1.6
 Tucson,2017,87333.33333333333,Manual,17000,Petrol,150,44.8,1.6
 I30,2015,54333.333333333336,Manual,27584,Diesel,0,78.4,1.6
 I30,2016,56333.333333333336,Manual,17000,Diesel,0,78.4,1.6
 I30,2016,53333.333333333336,Manual,30000,Diesel,0,78.4,1.6
 Tucson,2015,76666.66666666667,Manual,57000,Diesel,30,61.7,1.7
 I10,2018,54333.333333333336,Manual,8878,Petrol,145,60.1,1.0
 I10,2018,51333.333333333336,Manual,9458,Petrol,145,60.1,1.0
 Tucson,2015,83000.0,Manual,7900,Diesel,30,61.7,1.7
 I10,2017,47000.0,Manual,27191,Petrol,20,60.1,1.0
 I30,2015,54333.333333333336,Manual,22992,Diesel,0,78.4,1.6
 IX20,2017,70333.33333333333,Automatic,11058,Petrol,160,43.5,1.6
 Tucson,2016,97000.0,Automatic,10682,Diesel,125,57.6,1.7
 IX35,2014,58666.666666666664,Manual,37095,Diesel,145,53.3,1.7
 IX35,2015,80000.0,Automatic,24128,Diesel,260,41.5,2.0
 I20,2017,52333.333333333336,Manual,29018,Petrol,30,55.4,1.2
 I30,2016,72333.33333333333,Manual,38594,Diesel,0,78.4,1.6
 Tucson,2016,76666.66666666667,Manual,28323,Diesel,30,61.7,1.7
 Tucson,2016,75666.66666666667,Manual,52039,Diesel,30,61.7,1.7
 Tucson,2018,107666.66666666667,Manual,9755,Petrol,145,44.8,1.6
 Tucson,2015,80000.0,Automatic,75000,Diesel,200,46.3,2.0
 Tucson,2016,76666.66666666667,Manual,42000,Diesel,30,61.7,1.7
 Tucson,2018,98000.0,Manual,19000,Petrol,145,34.9,1.6
 IX35,2015,54333.333333333336,Manual,39000,Diesel,145,54.3,1.7
 Tucson,2016,64000.0,Manual,80000,Diesel,30,61.7,1.7
 I10,2019,58333.333333333336,Manual,3821,Petrol,145,60.1,1.0
 Tucson,2016,70666.66666666667,Manual,52455,Diesel,30,61.7,0.0
 I30,2015,41666.666666666664,Manual,41000,Diesel,0,78.4,1.6
 I30,2016,59666.666666666664,Manual,26834,Diesel,0,78.4,1.6
 I800,2017,105333.33333333333,Automatic,41469,Diesel,145,33.6,2.5
 I800,2018,104666.66666666667,Manual,31312,Diesel,145,31.7,0.0
 I10,2015,38000.0,Manual,25559,Petrol,30,57.6,1.2
 I10,2015,32666.666666666668,Manual,47660,Petrol,20,60.1,0.0
 I10,2019,63666.666666666664,Manual,4419,Petrol,145,60.1,0.0
 Ioniq,2018,102333.33333333333,Automatic,28526,Hybrid,135,78.5,1.6
 I10,2019,57333.333333333336,Manual,5650,Petrol,145,60.1,1.0
 I20,2018,64666.666666666664,Manual,13951,Petrol,145,46.3,1.2
 Tucson,2016,82000.0,Manual,27517,Diesel,30,61.7,1.7
 I10,2015,37000.0,Manual,25705,Petrol,20,60.1,1.0
 I30,2015,53333.333333333336,Automatic,12939,Petrol,200,41.5,1.6
 Tucson,2015,76666.66666666667,Manual,38973,Diesel,125,58.9,2.0
 I10,2017,51333.333333333336,Manual,9273,Petrol,145,60.1,1.0
 Santa Fe,2016,125333.33333333333,Automatic,23656,Diesel,235,42.8,2.2
 I40,2018,103333.33333333333,Manual,33195,Diesel,145,65.7,1.7
 I30,2015,47000.0,Manual,39233,Diesel,0,78.4,1.6
 I40,2015,51000.0,Automatic,62143,Diesel,200,47.1,1.7
 I10,2013,28666.666666666668,Manual,33145,Petrol,20,61.4,1.2
 I30,2014,45666.666666666664,Manual,38703,Diesel,0,76.3,1.6
 I10,2010,22666.666666666668,Manual,41000,Petrol,30,57.6,1.2
 Accent,2000,8333.333333333334,Automatic,47000,Petrol,150,38.7,1.3
 I20,2015,46000.0,Manual,26846,Petrol,125,51.4,1.4
 Terracan,2005,20000.0,Manual,130000,Diesel,325,32.8,2.9
 Getz,2007,12333.333333333334,Manual,57000,Petrol,125,51.4,1.1
 IX20,2011,44666.666666666664,Automatic,38000,Petrol,200,43.6,1.6
 Getz,2003,14333.333333333334,Automatic,59000,Petrol,260,37.2,1.3
 IX20,2015,48000.0,Automatic,43000,Petrol,205,43.6,1.6
 I20,2014,37000.0,Manual,43911,Petrol,30,57.6,1.2
 I800,2019,138333.33333333334,Manual,3844,Diesel,145,31.7,2.5
 Ioniq,2019,119333.33333333333,Semi-Auto,831,Hybrid,135,78.5,1.6
 I10,2018,48333.333333333336,Manual,3048,Petrol,145,60.1,1.0
 I20,2017,51333.333333333336,Manual,29804,Petrol,30,58.9,1.2
 I30,2015,49000.0,Manual,29786,Diesel,20,72.4,1.6
 I40,2018,87333.33333333333,Automatic,32289,Diesel,145,60.1,1.7
 I800,2017,100666.66666666667,Manual,44812,Diesel,300,37.7,2.5
 I30,2018,67000.0,Manual,33811,Diesel,145,74.3,1.6
 I30,2018,60333.333333333336,Manual,12233,Petrol,145,57.7,1.0
 IX35,2015,58666.666666666664,Manual,38760,Diesel,145,53.3,1.7
 Tucson,2017,80000.0,Manual,22759,Diesel,30,61.7,1.7
 I10,2017,43000.0,Manual,26315,Petrol,145,60.1,1.0
 I10,2017,44000.0,Manual,26908,Petrol,20,60.1,1.0
 I40,2014,57333.333333333336,Automatic,56078,Diesel,200,47.1,1.7
 I10,2012,20666.666666666668,Manual,64000,Petrol,20,61.4,1.2
 I10,2009,27666.666666666668,Automatic,27152,Petrol,150,47.9,1.2
 Santa Fe,2018,230666.66666666666,Automatic,9648,Diesel,145,39.2,2.2
 Kona,2018,87000.0,Manual,10200,Petrol,145,52.3,1.0
 Tucson,2016,77666.66666666667,Manual,30022,Diesel,30,61.7,1.7
 Tucson,2017,122333.33333333333,Automatic,8169,Petrol,150,39.8,1.6
 I10,2016,33666.666666666664,Manual,28601,Petrol,20,61.4,1.0
 I20,2017,50333.333333333336,Manual,16035,Petrol,145,55.4,1.2
 I800,2018,125333.33333333333,Automatic,30459,Diesel,145,31.7,2.5
 I10,2017,46000.0,Manual,16755,Petrol,20,60.1,1.0
 IX20,2013,45666.666666666664,Automatic,48666,Petrol,200,43.6,1.6
 Tucson,2016,74666.66666666667,Manual,36469,Diesel,30,61.7,1.7
 I10,2016,42000.0,Manual,33794,Petrol,30,57.6,1.2
 I30,2016,62666.666666666664,Manual,26844,Diesel,20,72.4,1.6
 I30,2016,47000.0,Manual,48975,Diesel,0,78.4,1.6
 I10,2016,33666.666666666664,Manual,43778,Petrol,20,60.1,1.0
 Tucson,2016,74666.66666666667,Manual,17841,Diesel,30,61.7,1.7
 I30,2017,67000.0,Manual,37069,Diesel,145,74.3,1.6
 I30,2012,38333.333333333336,Manual,64008,Diesel,30,64.2,1.6
 Ioniq,2018,119333.33333333333,Automatic,3297,Hybrid,135,78.5,1.6
 I10,2016,40000.0,Manual,21611,Petrol,30,57.6,1.2
 IX20,2014,47000.0,Automatic,27082,Petrol,200,43.6,1.6
 I30,2017,67000.0,Manual,38982,Diesel,145,74.3,1.6
 Kona,2018,83000.0,Manual,8085,Petrol,145,44.1,1.0
 I800,2018,123000.0,Manual,20896,Diesel,145,37.7,2.5
 I30,2018,70666.66666666667,Automatic,39893,Petrol,145,51.4,1.4
 Tucson,2019,119333.33333333333,Automatic,13797,Petrol,145,36.2,1.6
 I30,2017,67000.0,Manual,33860,Diesel,145,74.3,1.6
 I30,2017,67000.0,Manual,34817,Diesel,145,74.3,1.6
 Santa Fe,2014,105333.33333333333,Automatic,51344,Diesel,260,41.5,2.2
 Tucson,2016,70333.33333333333,Manual,108000,Diesel,125,58.9,2.0
 Santa Fe,2017,148000.0,Manual,19049,Diesel,200,47.1,2.2
 Tucson,2017,100000.0,Manual,14752,Petrol,145,44.8,1.6
 Tucson,2017,82000.0,Manual,34794,Diesel,30,61.7,1.7
 I30,2017,70333.33333333333,Manual,40282,Diesel,150,74.3,1.6
 I20,2017,56333.333333333336,Manual,24496,Petrol,145,65.7,1.0
 I10,2018,50333.333333333336,Manual,6145,Petrol,145,60.1,1.0
 Kona,2018,83000.0,Manual,27177,Petrol,145,52.3,1.0
 IX20,2017,78666.66666666667,Automatic,4076,Petrol,145,43.5,1.6
 Tucson,2017,98000.0,Manual,13007,Petrol,145,44.8,1.6
 I40,2013,35000.0,Manual,76698,Diesel,30,62.8,1.7
 I20,2018,67666.66666666667,Manual,11254,Petrol,150,46.3,1.2
 Tucson,2017,102333.33333333333,Manual,4566,Diesel,30,61.7,1.7
 Tucson,2017,94666.66666666667,Manual,25089,Diesel,145,61.7,1.7
 Ioniq,2016,89333.33333333333,Automatic,42707,Hybrid,0,78.5,1.6
 I20,2014,27666.666666666668,Manual,72506,Petrol,30,57.6,1.2
 Tucson,2016,70333.33333333333,Manual,108000,Diesel,125,58.9,2.0
 I30,2015,28666.666666666668,Manual,124000,Diesel,0,78.4,1.6
 I30,2015,28666.666666666668,Manual,124000,Diesel,0,78.4,1.6
 I40,2016,47000.0,Manual,100000,Diesel,30,65.7,1.7
 I10,2011,15333.333333333334,Manual,94138,Petrol,20,61.4,1.2
 IX35,2012,36333.333333333336,Manual,82833,Petrol,200,41.5,1.6
 I10,2018,50333.333333333336,Manual,11841,Petrol,145,60.1,1.0
 Kona,2019,98333.33333333333,Manual,2499,Petrol,145,44.1,1.0
 I20,2013,29666.666666666668,Manual,55894,Petrol,30,57.6,1.2
 I20,2019,65666.66666666667,Manual,10926,Petrol,145,46.3,1.2
 Tucson,2019,108666.66666666667,Manual,9841,Petrol,145,34.9,1.6
 IX35,2012,37333.333333333336,Manual,64992,Petrol,205,41.5,1.6
 I40,2015,49000.0,Manual,61599,Diesel,30,65.7,1.7
 Santa Fe,2017,132333.33333333334,Manual,27287,Diesel,145,47.1,2.2
 Tucson,2018,140666.66666666666,Automatic,20000,Diesel,150,46.3,1.6
 Tucson,2017,102333.33333333333,Manual,36000,Diesel,30,61.4,1.7
 IX20,2011,28666.666666666668,Manual,23000,Petrol,120,50.4,1.4
 I10,2010,18333.333333333332,Manual,62000,Petrol,30,56.5,1.2
 I30,2015,43000.0,Manual,36000,Petrol,145,47.1,1.4
 I10,2017,39000.0,Manual,33803,Petrol,145,60.1,1.0
 I30,2016,51000.0,Manual,73635,Diesel,20,72.4,1.6
 I10,2017,41000.0,Manual,43233,Petrol,145,57.7,1.2
 I30,2018,69666.66666666667,Manual,34153,Petrol,145,54.3,1.0
 IX20,2016,55333.333333333336,Manual,21686,Petrol,125,50.4,1.4
 Kona,2019,96333.33333333333,Manual,2642,Petrol,145,44.1,1.0
 Tucson,2018,90333.33333333333,Manual,6816,Petrol,145,44.8,1.6
 Tucson,2017,82000.0,Manual,13673,Petrol,145,44.8,1.6
 I30,2012,30666.666666666668,Manual,52548,Petrol,150,47.1,1.4
 I20,2010,24666.666666666668,Manual,60000,Petrol,125,54.3,1.2
 Tucson,2017,113000.0,Manual,14000,Diesel,30,61.7,1.7
 Tucson,2016,80000.0,Manual,32481,Diesel,30,61.7,1.7
 Tucson,2016,86333.33333333333,Automatic,42597,Diesel,200,47.1,2.0
 IX35,2013,51000.0,Manual,55736,Diesel,200,48.7,2.0
 Tucson,2016,85000.0,Automatic,31828,Diesel,125,57.6,1.7
 Tucson,2018,97000.0,Manual,16346,Diesel,145,61.7,1.7
 I30,2013,37000.0,Manual,47246,Petrol,145,47.1,1.4
 Tucson,2017,91666.66666666667,Manual,10726,Diesel,150,61.7,1.7
 Ioniq,2018,100000.0,Automatic,40735,Hybrid,135,78.5,1.6
 IX20,2017,66000.0,Automatic,7809,Petrol,160,43.5,1.6
 I800,2019,126666.66666666667,Manual,21457,Diesel,145,31.7,2.5
 Tucson,2016,71333.33333333333,Manual,69894,Diesel,30,61.7,1.7
 Santa Fe,2013,72000.0,Manual,55998,Diesel,200,46.3,2.2
 I10,2017,54333.333333333336,Automatic,20664,Petrol,145,47.9,1.2
 Santa Fe,2016,117000.0,Automatic,29448,Diesel,260,41.5,2.2
 I20,2013,43000.0,Automatic,30536,Petrol,145,47.1,1.4
 I10,2014,33666.666666666664,Manual,45495,Petrol,30,57.6,1.2
 I10,2017,44000.0,Manual,30490,Petrol,145,60.1,1.0
 I10,2018,45000.0,Manual,31217,Petrol,145,60.1,1.0
